player_id,gameweek,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,rolling_pts_3,rolling_mins_3,opponent_team,was_home
4,21,1,90,0,0,0,1,0,-8,0.0,3.3,47.0,5.0,0.3333333333333333,30.0,18,True
4,22,7,90,1,0,0,2,1,27,32.2,17.4,24.0,7.4,2.6666666666666665,60.0,2,True
4,23,2,90,0,0,1,0,0,-6,7.4,1.4,36.0,4.5,3.3333333333333335,90.0,20,False
4,24,12,89,1,1,0,1,3,44,55.4,14.7,35.0,10.5,7.0,89.66666666666667,13,True
4,25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.666666666666667,59.666666666666664,11,False
4,26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,29.666666666666668,19,True
4,27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,False
4,28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,False
4,29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,True
4,30,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,True
4,31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,False
4,32,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,True
4,33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,False
4,33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,True
4,35,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,True
4,36,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,False
4,37,0,14,0,0,0,0,0,0,0.2,0.1,2.0,0.2,0.0,4.666666666666667,15,True
5,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20,True
5,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False
5,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,True
5,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18,False
5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,False
5,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,True
5,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17,True
5,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,False
5,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,True
5,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,False
5,11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,False
5,12,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,True
5,13,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19,False
5,14,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,True
5,15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,False
5,16,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,True
5,17,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,False
5,18,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,True
5,19,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,False
5,20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,False
5,21,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18,True
5,22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
